2025-11-11 16:29:13.987 [main] INFO  - Application starting...
2025-11-11 16:50:14.357 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 95 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10166, to=10005
2025-11-11 16:50:14.357 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.357 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 77 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9534, to=10082
2025-11-11 16:50:14.358 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.358 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 30 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9504, to=10196
2025-11-11 16:50:14.358 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 60 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10136, to=10278
2025-11-11 16:50:14.358 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 95 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9987, to=10373
2025-11-11 16:50:14.358 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 65 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10071, to=9569
2025-11-11 16:50:14.359 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 60 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10313, to=10131
2025-11-11 16:50:14.359 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.359 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 21 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9548, to=10334
2025-11-11 16:50:14.359 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 48 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9939, to=10179
2025-11-11 16:50:14.359 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 97 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10082, to=10431
2025-11-11 16:50:14.360 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.360 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 8 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10074, to=9556
2025-11-11 16:50:14.360 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.360 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 21 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9918, to=9577
2025-11-11 16:50:14.360 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 45 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10029, to=10476
2025-11-11 16:50:14.360 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.360 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 20 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10456, to=9597
2025-11-11 16:50:14.360 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.361 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 66 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9852, to=10095
2025-11-11 16:50:14.361 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 42 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9555, to=10498
2025-11-11 16:50:14.361 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.361 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.361 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 27 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10471, to=9582
2025-11-11 16:50:14.361 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 63 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9789, to=10158
2025-11-11 16:50:14.361 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 56 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9733, to=10214
2025-11-11 16:50:14.362 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 35 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9698, to=9617
2025-11-11 16:50:14.362 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.362 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 62 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10409, to=9760
2025-11-11 16:50:14.362 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 96 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10313, to=9856
2025-11-11 16:50:14.362 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 88 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9529, to=9944
2025-11-11 16:50:14.363 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 38 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10176, to=10351
2025-11-11 16:50:14.363 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 16 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10160, to=9545
2025-11-11 16:50:14.363 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 72 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9473, to=10016
2025-11-11 16:50:14.363 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 80 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10271, to=9553
2025-11-11 16:50:14.364 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 24 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9529, to=10184
2025-11-11 16:50:14.364 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 5 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10011, to=10276
2025-11-11 16:50:14.364 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 8 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9521, to=10019
2025-11-11 16:50:14.364 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 61 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9460, to=10337
2025-11-11 16:50:14.364 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 29 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10308, to=10048
2025-11-11 16:50:14.364 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 13 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10171, to=9473
2025-11-11 16:50:14.365 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 48 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10260, to=10219
2025-11-11 16:50:14.365 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.365 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 42 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9431, to=10261
2025-11-11 16:50:14.365 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 49 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10212, to=10309
2025-11-11 16:50:14.365 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 31 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10017, to=9462
2025-11-11 16:50:14.365 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.366 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 12 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9450, to=10224
2025-11-11 16:50:14.366 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.366 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 76 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9941, to=9526
2025-11-11 16:50:14.366 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 31 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10278, to=10255
2025-11-11 16:50:14.366 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 4 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9937, to=9530
2025-11-11 16:50:14.366 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 77 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10201, to=10332
2025-11-11 16:50:14.367 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 50 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10151, to=9580
2025-11-11 16:50:14.367 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 86 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9494, to=10418
2025-11-11 16:50:14.367 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 98 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10320, to=9592
2025-11-11 16:50:14.367 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.367 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 14 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9578, to=9951
2025-11-11 16:50:14.368 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.368 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 94 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9484, to=10045
2025-11-11 16:50:14.368 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 89 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10062, to=9573
2025-11-11 16:50:14.368 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.368 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 60 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9513, to=10122
2025-11-11 16:50:14.368 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.369 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.369 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 10 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10112, to=9523
2025-11-11 16:50:14.369 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 90 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9955, to=10410
2025-11-11 16:50:14.369 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 96 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10314, to=9619
2025-11-11 16:50:14.369 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.370 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 97 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9522, to=10411
2025-11-11 16:50:14.370 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 63 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9892, to=10175
2025-11-11 16:50:14.370 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 52 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10359, to=9574
2025-11-11 16:50:14.370 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.370 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 13 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10162, to=10372
2025-11-11 16:50:14.370 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 69 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9823, to=10441
2025-11-11 16:50:14.371 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 66 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9757, to=10507
2025-11-11 16:50:14.371 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.371 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 51 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9706, to=9625
2025-11-11 16:50:14.371 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 31 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10476, to=9737
2025-11-11 16:50:14.371 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 36 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10126, to=9661
2025-11-11 16:50:14.371 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.371 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 68 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10408, to=10194
2025-11-11 16:50:14.372 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 67 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10341, to=9804
2025-11-11 16:50:14.372 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 42 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9619, to=10236
2025-11-11 16:50:14.372 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.372 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 33 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10203, to=10374
2025-11-11 16:50:14.372 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 26 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10348, to=9645
2025-11-11 16:50:14.372 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.372 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 24 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=9621, to=9828
2025-11-11 16:50:14.373 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.373 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 90 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=9738, to=10293
2025-11-11 16:50:14.373 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 14 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10279, to=10362
2025-11-11 16:50:14.373 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 46 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10233, to=9667
2025-11-11 16:50:14.374 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 87 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10146, to=9754
2025-11-11 16:50:14.374 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.374 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 45 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10101, to=10407
2025-11-11 16:50:14.374 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 1 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10406, to=9755
2025-11-11 16:50:14.374 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 17 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10084, to=9755
2025-11-11 16:50:14.374 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 52 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9703, to=10458
2025-11-11 16:50:14.375 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 19 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10065, to=10477
2025-11-11 16:50:14.375 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 61 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9694, to=10538
2025-11-11 16:50:14.375 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 62 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=9632, to=10600
2025-11-11 16:50:14.375 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 10 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10590, to=10075
2025-11-11 16:50:14.375 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 81 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10509, to=9713
2025-11-11 16:50:14.376 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 22 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10487, to=10097
2025-11-11 16:50:14.376 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 75 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10022, to=9778
2025-11-11 16:50:14.376 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 67 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9646, to=9845
2025-11-11 16:50:14.376 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 28 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10459, to=10050
2025-11-11 16:50:14.376 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 78 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=9568, to=9923
